Time(ns) 	 Current(Amp)
0	0
0.035	5.0
0.215	5.0
0.25	5.0
0.5	5.0
0.535	5.0
0.715	5.0
0.75	5.0
1.0	5.0
1.035	5.0
1.215	5.0
1.25	5.0
1.5	5.0
1.535	5.0
1.715	5.0
1.75	5.0
2.0	5.0
2.035	5.0
2.215	5.0
2.25	5.0
2.5	5.0
2.535	5.0
2.715	5.0
2.75	5.0
3.0	5.0
3.035	5.0
3.215	5.0
3.25	5.0
3.5	5.0
3.535	5.0
3.715	5.0
3.75	5.0
4.0	5.0
4.035	5.0
4.215	5.0
4.25	5.0
4.5	5.0
4.535	5.0
4.715	5.0
4.75	5.0
5.0	5.0
5.035	5.0
5.215	5.0
5.25	5.0
5.5	5.0
5.535	5.0
5.715	5.0
5.75	5.0
6.0	5.0
6.035	5.0
6.215	5.0
6.25	5.0
6.5	5.0
6.535	5.0
6.715	5.0
6.75	5.0
7.0	5.0
7.035	5.0
7.215	5.0
7.25	5.0
7.5	5.0
7.535	5.0
7.715	5.0
7.75	5.0
8.0	5.0
8.035	5.0
8.215	5.0
8.25	5.0
8.5	5.0
8.535	5.0
8.715	5.0
8.75	5.0
9.0	5.0
9.035	5.0
9.215	5.0
9.25	5.0
9.5	5.0
9.535	5.0
9.715	5.0
9.75	5.0
10.0	5.0
10.035	7.5
10.215	7.5
10.25	5.0
10.5	5.0
10.535	10.0
10.715	10.0
10.75	5.0
11.0	5.0
11.035	12.5
11.215	12.5
11.25	5.0
11.5	5.0
11.535	15.0
11.715	15.0
11.75	5.0
12.0	5.0
12.035	17.5
12.215	17.5
12.25	5.0
12.5	5.0
12.535	20.0
12.715	20.0
12.75	5.0
13.0	5.0
13.035	22.5
13.215	22.5
13.25	5.0
13.5	5.0
13.535	25.0
13.715	25.0
13.75	5.0
14.0	5.0
14.035	27.5
14.215	27.5
14.25	5.0
14.5	5.0
14.535	30.0
14.715	30.0
14.75	5.0
15.0	5.0
15.035	32.5
15.215	32.5
15.25	5.0
15.5	5.0
15.535	35.0
15.715	35.0
15.75	5.0
16.0	5.0
16.035	37.5
16.215	37.5
16.25	5.0
16.5	5.0
16.535	40.0
16.715	40.0
16.75	5.0
17.0	5.0
17.035	42.5
17.215	42.5
17.25	5.0
17.5	5.0
17.535	45.0
17.715	45.0
17.75	5.0
18.0	5.0
18.035	47.5
18.215	47.5
18.25	5.0
18.5	5.0
18.535	50.0
18.715	50.0
18.75	5.0
19.0	5.0
19.035	52.5
19.215	52.5
19.25	5.0
19.5	5.0
19.535	55.0
19.715	55.0
19.75	5.0
20.0	5.0
20.035	57.5
20.215	57.5
20.25	5.0
20.5	5.0
20.535	60.0
20.715	60.0
20.75	5.0
21.0	5.0
21.035	62.5
21.215	62.5
21.25	5.0
21.5	5.0
