Time(ns) 	 Current(Amp)
0	0
0.03181818181818182	5.0
0.19545454545454544	5.0
0.22727272727272727	5.0
0.45454545454545453	5.0
0.48636363636363633	5.0
0.6499999999999999	5.0
0.6818181818181818	5.0
0.9090909090909091	5.0
0.9409090909090909	5.0
1.1045454545454545	5.0
1.1363636363636362	5.0
1.3636363636363635	5.0
1.3954545454545453	5.0
1.559090909090909	5.0
1.5909090909090908	5.0
1.8181818181818181	5.0
1.8499999999999999	5.0
2.0136363636363637	5.0
2.0454545454545454	5.0
2.2727272727272725	5.0
2.3045454545454542	5.0
2.468181818181818	5.0
2.4999999999999996	5.0
2.727272727272727	5.0
2.759090909090909	5.0
2.9227272727272724	5.0
2.954545454545454	5.0
3.1818181818181817	5.0
3.2136363636363634	5.0
3.377272727272727	5.0
3.4090909090909087	5.0
3.6363636363636362	5.0
3.668181818181818	5.0
3.8318181818181816	5.0
3.8636363636363633	5.0
4.090909090909091	5.0
4.122727272727273	5.0
4.286363636363636	5.0
4.318181818181818	5.0
4.545454545454545	5.0
4.577272727272727	5.0
4.74090909090909	5.0
4.7727272727272725	5.0
4.999999999999999	5.0
5.031818181818181	5.0
5.195454545454544	5.0
5.227272727272727	5.0
5.454545454545453	5.0
5.486363636363635	5.0
5.649999999999999	5.0
5.681818181818181	5.0
5.909090909090907	5.0
5.94090909090909	5.0
6.104545454545453	5.0
6.136363636363635	5.0
6.3636363636363615	5.0
6.395454545454544	5.0
6.559090909090907	5.0
6.590909090909089	5.0
6.818181818181816	5.0
6.849999999999998	5.0
7.013636363636361	5.0
7.045454545454543	5.0
7.27272727272727	5.0
7.304545454545452	5.0
7.468181818181815	5.0
7.499999999999997	5.0
7.727272727272724	5.0
7.759090909090906	5.0
7.922727272727269	5.0
7.9545454545454515	5.0
8.181818181818178	5.0
8.21363636363636	5.0
8.377272727272723	5.0
8.409090909090905	5.0
8.636363636363633	5.0
8.668181818181814	5.0
8.831818181818178	5.0
8.86363636363636	5.0
9.090909090909088	5.0
9.12272727272727	5.0
9.286363636363633	5.0
9.318181818181815	5.0
9.545454545454543	5.0
9.577272727272724	5.0
9.740909090909089	5.0
9.77272727272727	5.0
9.999999999999998	5.0
10.03181818181818	5.454545454545454
10.195454545454544	5.454545454545454
10.227272727272725	5.0
10.454545454545453	5.0
10.486363636363635	5.909090909090909
10.649999999999999	5.909090909090909
10.68181818181818	5.0
10.909090909090908	5.0
10.94090909090909	6.363636363636363
11.104545454545454	6.363636363636363
11.136363636363635	5.0
11.363636363636363	5.0
11.395454545454545	6.818181818181818
11.559090909090909	6.818181818181818
11.59090909090909	5.0
11.818181818181818	5.0
11.85	7.2727272727272725
12.013636363636364	7.2727272727272725
12.045454545454545	5.0
12.272727272727273	5.0
12.304545454545455	7.727272727272727
